,N_star,alpha,R_hull,m_mean,m_m2,m_m3,m_m4,s_mean,s_m2,s_m3,s_m4
1216,812.0,1.1797961271832662,4.167860527657812,2.668929799988035,1.5251304986299605,1.555014551240093,2.2381014315698535,1.7930985583286605,0.8858880065333762,0.6515008412082813,1.1297608069887157
1217,915.0,0.7002066876642539,4.001462623075933,2.6018466625697867,1.4406779654560298,1.417661983852692,2.1118830320072806,1.800094332235252,0.8715849901498536,0.6023884330984105,1.0991274930783965
1218,1477.0,0.463032592361003,3.9759868613278946,2.5592197411672335,1.3290101024238525,1.2831796768850678,1.9299749163882998,1.8028461928501924,0.8658785162628558,0.5736921405702935,1.0843676179139525
1219,182.0,0.08834129455465267,3.4838170770947237,2.4777078168651387,1.1444130021878656,0.7659121048514552,1.4720437770255586,1.8098654757938681,0.8511092524050219,0.4667588482434224,1.0439836078003235
1220,255.0,1.2981653553641874,4.002150750932308,2.698962325888916,1.5030654107686827,1.291289584446722,1.9914228340391906,1.7900116735420402,0.8921088546714603,0.6680214749846325,1.1417041960378431
1221,693.0,0.7831621536767127,4.002687289158734,2.605592662367428,1.3735501416892897,1.3754406627471427,2.024977941623236,1.8007858075978995,0.8701554316063194,0.5929657141918835,1.0947777197190505
1222,850.0,1.6283575666568755,4.420138913268202,2.782417053207168,1.7320403646456497,1.8181467857598652,2.5327172547699477,1.77800374452683,0.9158071218594948,0.7152716058765903,1.184906310378453
1223,499.0,0.47840878171527357,3.909863991326342,2.5576525974477877,1.3644555804214582,1.302632833188422,1.9121354121441667,1.802017913999165,0.8676009668194821,0.5841550058408942,1.0896723250684266
1224,671.0,2.3864368926681148,5.7064734950318305,3.0912406375132626,3.094867920798229,3.5989660262672007,4.795094204440571,1.6506608321402645,1.1293001448853228,1.0113856675561663,1.5033369878783551
1225,575.0,1.6478141032250977,4.527723277443358,2.8294863778311417,1.893189338858062,1.9919013672454682,2.790076955934954,1.7701009488567718,0.9309901346718759,0.7440183466476227,1.2115006553278227
1226,232.0,0.1075374373201291,3.7304981496717917,2.5204847549503917,1.388912601720556,1.4056026680981795,2.130510063967175,1.8062727861059993,0.8587075300548327,0.5299983009227409,1.0680884172662677
1227,745.0,1.0499713345065143,4.099170128694674,2.6411776977422607,1.4662098771227374,1.4800936826774516,2.1508195594530037,1.7977099757039763,0.8764923520798157,0.6252193776170157,1.1121940575376326
1228,633.0,1.3927576268703357,4.312363530851537,2.71915949659368,1.7182415490089127,1.915473787957919,2.711829260773375,1.7843614146428755,0.903357261515994,0.6908082038339403,1.161868736239901
1229,506.0,0.414490981804453,3.802424622941529,2.530321352128343,1.2566047176053892,1.1822733775244243,1.780624026314991,1.804933482443145,0.8615190792754727,0.5489156989072309,1.0739284301950751
1230,506.0,2.67036589497296,6.940305623815662,3.183330462384849,4.684056321035394,6.374410030570886,8.523708612193614,1.4873660705925713,1.3370647598564604,1.3303252158772756,1.8263334642164046
1231,507.0,1.100129810507906,4.017219928637268,2.6210295805551143,1.4893656571630038,1.4313000737466322,2.1586418604736717,1.795670334533461,0.8806634145213972,0.630384791522854,1.1165049806814344
1232,694.0,0.5113069236721492,3.953762805314131,2.56622539116853,1.3541009336426453,1.2644173270088614,1.9201675990475575,1.8017618403650346,0.8681326342238286,0.5855976566558644,1.090485197877274
1233,632.0,2.434586917776428,5.74073736852219,3.029391694234407,3.135730734408752,3.77175264848094,5.004924020056973,1.6476819908922347,1.1336419438647298,1.0136124859023972,1.5130477170664527
1234,389.0,1.670695292736454,4.3905951876776355,2.7695305755767365,1.7573816074466395,1.8736628832279343,2.5793300572426556,1.776632413548108,0.9184646248659905,0.7356618374308704,1.1959748676519617
1235,1295.0,2.468236829753007,6.168862259840957,3.078812020318382,3.4074094531748105,4.272348441567318,5.702501736844622,1.6372846840235435,1.1486073582656198,1.0449005302040528,1.5407730518868472
1236,809.0,0.6327575153877707,3.931792209794901,2.59835927947196,1.283710818610432,1.111378515158047,1.80118941035243,1.8019927325714091,0.8676532670138623,0.5845384356957638,1.0898025135146685
1237,280.0,2.92222382221113,10.56300610513807,4.548627656718571,11.879883037230208,19.310297806906615,26.918334515668874,0.9367850250099959,1.7674757439222297,2.3588547696989433,3.0237760816710284
1238,1244.0,0.7164021415989342,4.066474955088862,2.6139881628996635,1.4575884358840845,1.4929064547211623,2.1888191807680286,1.8000307965786806,0.8717161988676836,0.6024352461576509,1.0991866303803888
