,N_star,H,sigma,L,R_hull,m_mean,m_m2,m_m3,m_m4,s_mean,s_m2,s_m3,s_m4
0,89.0,0.12255444174271213,1.4806631839248356,0.0005836378381941296,3.916171022834099,2.6070012613229845,1.9436511905903495,2.144756420486945,2.8729868236937457,1.778138727836783,0.9155450095800792,0.6659561396728355,1.1839184683566688
1,93.0,0.28558757561339276,3.3999491295909974,0.0035033384644213568,4.401549475882169,1.851106904149129,3.120167957597163,4.317125549043107,5.523112229410525,1.4975640714392975,1.3256326232912927,1.1339815624924847,1.626178330910433
2,76.0,0.22612597839204174,1.979495383167142,0.0023332535975366616,4.291548554880995,2.3670056184328607,2.619346818082756,3.5856270774030703,4.685523645336439,1.6898770696273395,1.0697268294044588,0.9900206573912043,1.4383157554300072
3,68.0,0.2211719456272324,2.26361836893556,0.0033728964696173743,4.319389045228389,2.3652902922909336,3.874840778917471,6.990309746183389,9.903426709612752,1.6763088825757853,1.090865954275556,1.2619859305183585,1.79206850541479
4,37.0,0.4064659659067198,1.4416443419487677,0.0012857373675829208,3.6188348807778365,2.6211052711747436,2.3644249740327288,2.388794401089405,3.093587629926711,1.7371462564315914,0.9911220327314435,0.728832269213497,1.264687700040552
5,75.0,0.14636022255224168,1.5213464266262582,0.0027811430777536566,3.5494762868118923,2.2160752444132608,2.262504237383432,3.164229113119883,4.126805852742842,1.7837829083869081,0.9044990523747065,0.5889863811123728,1.173892230646645
6,92.0,0.2826955700886036,3.362875687706663,0.0011070908378049771,7.091493236468365,2.84613017778742,7.847118282383529,13.803982966541561,19.086864283894702,1.326633102384624,1.4966778583440552,2.0853594647750855,2.71422297425776
7,35.0,0.00038419971864356306,2.6943384840553355,0.004651972767980135,3.3005241383636976,1.8328979217495598,3.37279795153757,4.333192955147302,5.406919715949148,1.328105667738901,1.4953713034961609,1.3968374682815332,1.8646582216445466
8,78.0,0.7493716245310508,1.4690109262721336,0.0021798972473685875,3.593864085291653,2.2851543140656907,1.500522685512385,1.4888520190024237,2.0892675413840975,1.737612949085906,0.9903036095910088,0.7858251498905925,1.2613524191416292
9,60.0,0.7048686426095865,0.5871138620051035,0.0026299705324427155,3.530743405980787,2.7113717469127785,1.2680260580819858,0.8450975311852359,1.5548857246603411,1.7889928861374935,0.8941501290887583,0.6724755725862533,1.138042330739692
10,63.0,0.023235831742514312,1.658201022564807,0.003566409668845175,3.6368096997000556,2.374903560691132,1.648682728453908,1.4046380203755784,2.088649599441814,1.7736510284260465,0.9242088667412939,0.6498657255516129,1.1840888128175864
11,56.0,0.02173249634077601,0.5716643672423782,0.0047938483867649845,3.2575185493367607,2.340825748687904,1.4062454119448666,1.2552803761578064,1.9216437783082305,1.8029154915354972,0.8657342146301696,0.5378075906741454,1.0821731089416895
12,78.0,0.935679042321921,3.475997051150248,0.003076900209191827,4.745366845020698,2.6847390768198025,3.895931360862819,6.196783696387533,8.284596700055424,1.6504203231159447,1.1296516087032593,1.165781457286777,1.6254362127632527
13,72.0,0.7985965134429547,2.4609592725829454,0.004008913360616509,4.963571538651001,2.895948406955387,4.434063077085383,7.467162232093829,10.06676555461173,1.6666320021329797,1.1055938537574346,1.3283585598960377,1.8004763273203719
14,66.0,0.6807944426909187,2.1910470127597446,0.002928099575790147,4.639805425509927,2.6491998925206297,4.911528398591939,8.820137269998147,12.394249207296971,1.6131044810710016,1.1823256459828038,1.3901119079824387,1.916481877391487
15,74.0,0.8131288886430272,1.4049840446009736,0.0020764393939048643,3.9210923161460176,2.598209205696635,1.871325766375728,2.0263018732703464,2.757145713104998,1.77176307071327,0.9278230549284077,0.7441045352595319,1.2123585565839468
16,46.0,0.5943809200322492,3.178855562628836,0.0012237076903169354,3.6514071243989794,1.9401034704924491,2.8257740750125646,3.955020958598727,5.120505519013323,1.6452405310755969,1.1371823050443965,0.9635596038487002,1.497554147583014
17,95.0,0.734196114764259,1.2476741253861792,0.000578535961138275,3.78277361755419,2.581162138794952,1.7045479212309547,2.243965451238416,3.201370575032314,1.7872899043357473,0.8975493289282293,0.6752049041160241,1.155735828183824
18,66.0,0.5166686185674362,3.2529501376288144,0.0011596356902574022,3.5567200552103637,2.161819627195462,2.4817370645798826,3.201689619023949,4.12216122000228,1.7183208712340907,1.0234126164364583,0.7375540340381554,1.3069183652542526
19,73.0,0.2884318432289563,2.6375208631738785,0.0018504206027982729,4.585087615049752,2.429522734370186,3.4093322544633304,4.835713805702175,6.321946336250186,1.608780190943061,1.18820296971065,1.2762623774935797,1.7207269221808774
20,68.0,0.833594476494139,1.7697656818796248,0.0014738229788330284,3.983151389141685,2.618824710209918,2.231359606175208,3.21196334384299,4.434546976027665,1.7626485075032379,0.945023935673911,0.7898866065249225,1.2633609506805838
