,N_star,H,sigma,L,R_hull,m_mean,m_m2,m_m3,m_m4,s_mean,s_m2,s_m3,s_m4
0,620.0,0.5827951159242182,1.9018452336447105,0.0,4.184291097075069,2.4801222689526328,1.6996392480246931,1.848838867867726,2.5472851068307323,1.778320816147298,0.9151912777431869,0.6678708391474927,1.1744987934021898
1,897.0,0.5235728250866465,2.2541032443718656,0.0,4.3017859073352795,2.4453595107763633,1.9604777178697188,3.4295517650553626,5.50839642395129,1.784617890093557,0.9028504784060415,0.6373229027659633,1.1542145587558956
2,933.0,0.8926028611544178,4.338652499446385,0.0,6.777374189367361,2.7347381519502014,4.491147846905639,9.438830542978202,14.759631888475889,1.7329682769940855,0.9984092101599166,1.0074433793415232,1.4980288467737308
3,794.0,0.9189176971470066,4.272414442361644,0.0,4.3363503926508535,2.099468612465805,2.3887533196629955,4.104873325247291,6.1743823791790975,1.7525719315343962,0.9635827026248421,0.6673304723405524,1.2560302895072704
4,721.0,0.030757333052681357,2.529624454765518,0.0,4.0001935015514425,2.3214984968730827,1.807291408995621,2.321694120955737,3.28584417129637,1.7734572535150648,0.9245806454576055,0.6562615532471964,1.165269160054339
5,933.0,0.2928430465820344,1.9391003836022134,0.0,4.361840599175119,2.4385223996449024,1.9331966443749886,2.400543675393162,3.289412094245553,1.7690388392805014,0.9330067444113652,0.6758249952686043,1.2076198672722298
6,533.0,0.7561711022819819,1.7690978069824475,0.0,4.145566390991414,2.4414277214912556,1.6836062583360143,2.0704331884739213,3.0280411756654284,1.7652330568460313,0.9401873510200064,0.7123944503580266,1.2025430095686398
7,401.0,0.7442367231402193,1.3604183682598698,0.0,4.561538067707992,2.792034449116123,2.260175314929221,2.8954305920376657,4.004833517179903,1.755479805911112,0.958274830640086,0.7694023394385316,1.2507641342288975
8,578.0,0.37363297072459056,3.1742998269946545,0.0,4.550146685371303,2.3896047806773777,2.2917182078247573,3.31138298174335,4.652491851365064,1.753970706192345,0.9610342146974404,0.7004265400075855,1.23709916070922
9,476.0,0.4021687082749008,0.5985773792180678,0.0,3.6786736153090667,2.4548936478352825,1.2491969677503592,1.0808781441246587,1.7057187099207998,1.8033727492072962,0.8647813176847186,0.5527698713398489,1.081590008164361
10,399.0,0.20356385406882793,4.365060878094653,0.0,5.836263345094457,1.9949708171797402,3.8786906686493685,6.775035345806867,9.72293805781322,1.5828241571733814,1.222566025811438,1.3031090936513559,1.7506852233449506
11,386.0,0.16196229525829164,3.491715969371839,0.0,5.106875439500463,2.193155789423821,3.313495297728577,5.243521531239501,7.159071087658351,1.7091974013293167,1.0385779909516237,0.9445931556863173,1.4641575362958434
12,408.0,0.29612601317688614,1.0310769028342186,0.0,3.7256257092961476,2.4168357006202323,1.2662346921049195,1.1157071214786407,1.7388814790098193,1.798474380319369,0.8749227984998805,0.5920260450383896,1.1011363743816003
13,626.0,0.8740881600445729,1.3419787193869928,0.0,4.205703008582428,2.4911107990442534,1.6186042680986659,1.866169762780814,2.5939857725418918,1.7844734077079578,0.9031360125602063,0.6728628877169387,1.1569034862673102
14,516.0,0.7809051391574023,0.835096760560138,0.0,3.8778521488902693,2.5394326589649077,1.4095129835694706,1.3219687066628325,1.9438957602309834,1.7915125260152391,0.8890910353448043,0.6584468327192446,1.1411748901213448
15,351.0,0.31146199811969977,1.2095854599103264,0.0,4.120298323599435,2.601588468170634,1.6423095243161931,1.853483287580275,2.5524433411262755,1.772843364705663,0.9257572058693925,0.7304560682159428,1.203450838940387
16,522.0,0.3587882299727907,0.8572375357548014,0.0,3.7489162197491255,2.4532873220039866,1.3674664893159636,1.2769817585624224,1.9096905173684204,1.801156599754137,0.869387659886034,0.5656881009591729,1.0905798149497847
