,N_star,H,sigma,L,R_hull,m_mean,m_m2,m_m3,m_m4,s_mean,s_m2,s_m3,s_m4
0,38.0,0.8828444888930362,0.7796181065955767,0.0,3.0911193884585644,2.5958477222658107,1.2726168898623045,1.5269524056745012,2.0872680428738293,2.2635018544746504,0.9362474858656872,0.7076290294369111,1.2422867337343995
1,87.0,0.24422085087392764,2.182364219293347,0.0,3.329375978489422,1.8287651708125956,1.6853324925338384,2.0085972939766883,2.6356362189581124,2.185775640126789,1.1056151459835948,0.8136911184309604,1.4216269589679384
2,85.0,0.6801131890124313,1.1259501276671924,0.0,3.5150976122023057,2.568915191839663,1.5908692424224766,1.8156518974358278,2.3635627251370157,2.237392469453959,0.9970330674710424,0.7501819887749182,1.2999732766106327
3,99.0,0.6948256961207897,2.539360582915259,0.0,3.896133263976273,2.4203332678749048,2.0611466487507237,2.730523147691884,3.6108612902405457,2.127039507823164,1.2147851382690669,1.1867156794153368,1.6822484517292384
4,85.0,0.9235490489402604,2.6279851334481243,0.0,3.88781412714903,2.2022591321071188,2.4215868795567435,3.442932511615858,4.618626273551103,2.0744327663329534,1.3025853898935795,1.3120232686371796,1.816755803244471
5,59.0,0.8268351326144018,1.2322130050716436,0.0,3.289630685273416,2.340468598860435,1.33377150454214,1.2012652508954929,1.7291571479625787,2.249345266667754,0.9697658847986811,0.6177026453724576,1.2518015005325571
6,84.0,0.4343701327669973,0.8104262421621021,0.0,3.3320666134116985,2.355784506008682,1.1853606849544513,1.2851911662864488,1.8045070200392246,2.262858503065634,0.9378013622849765,0.5922527009875872,1.213098977858827
7,44.0,0.26175049922354954,0.5950753588576903,0.0,2.9567440987008875,2.5668304339094785,1.0650612362196006,0.9100533432689413,1.3977273071444285,2.2811222348612032,0.8924580380173799,0.47943110839352215,1.1247912784690697
8,70.0,0.4464997208374525,1.8568477328501145,0.0,3.356304500332691,2.2034333448901053,1.6929645232107828,1.9121001912241218,2.507441617424991,2.1921802837614712,1.092861200467598,0.817403092424539,1.4186560003334596
9,99.0,0.788313734722062,3.30360719745149,0.0,4.250577992447754,2.5165677780884153,2.754188890727011,4.374234778733224,5.961287072467914,2.0893783745430285,1.278474875776577,1.3279497705690342,1.8380255156074226
