,N_star,H,sigma,L,R_hull,m_mean,m_m2,m_m3,m_m4,s_mean,s_m2,s_m3,s_m4
46,41.0,0.7712669725323308,0.513061663072861,0.0,3.2991350239708996,2.4835475440813846,1.3970750900182565,1.3505710902200994,1.864759650400296,1.7926137441232801,0.8868686285918078,0.6583230736699547,1.1406087874252726
47,83.0,0.4013653190189347,2.1386987041918424,0.0,4.186211375496913,2.685791421103315,2.0931453249979746,2.3527204128025843,3.055580200807415,1.7369307894082333,0.9914995878999091,0.8484236470274943,1.297024840823803
48,89.0,0.6915639317234499,0.6768507109654269,0.0,3.2864794831423474,2.4099475307440668,1.1993251862540295,0.6104978435678522,1.4398430356824614,1.8135832503753955,0.8431582259326036,0.47222284577959756,1.0393549370857638
49,60.0,0.33295221444455847,1.541891115701655,0.0,3.7708373732416183,2.6309924372265545,1.9757781995522306,2.4745273372922445,3.2872882874151146,1.755547868572853,0.9581501349732794,0.7451288083237484,1.2243978839616618
50,42.0,0.2522928163874232,2.461707533466521,0.0,3.9550352906187256,2.6822047444093458,2.8172012861405977,3.8419506332577167,5.144714002005188,1.73425670417538,0.9961695056679605,0.8488983939313857,1.3496165922976582
51,96.0,0.5663338034264178,1.0050461444915166,0.0,3.8554645535706804,2.6069711885130538,1.837669470142951,2.3391905074113817,3.202066451967388,1.7769328396935757,0.9178832623043771,0.7311547270223825,1.1991103035349593
52,55.0,0.2475272014768931,2.3091312304739393,0.0,3.7791499501666608,2.499960494804167,2.3239350240132426,3.135493085170122,4.152415326831587,1.7595781597154059,0.9507285100661214,0.7565219137444938,1.2401257654392044
53,61.0,0.9723285732081924,2.7744833324087774,0.0,3.856689253471003,2.517029107116575,2.1215898274568206,2.7566802823477317,3.7310257109048854,1.693748727667495,1.0635860320278472,1.0009994526217987,1.3980217296509734
54,56.0,0.6703446851598583,0.9359184424076443,0.0,3.2846061087509133,2.323304968190266,1.3743933998038995,0.7601703371372739,1.6083925226213178,1.8037618376924363,0.8639694629351241,0.5369263018513235,1.0783699547836618
55,72.0,0.8874749179618299,3.9002806668053505,0.0,4.282807214887909,2.323788988798076,2.7641522753554923,3.832399086831478,4.933948241705643,1.6753743448063598,1.0923006933828527,1.0848663270644987,1.5559575821087357
56,60.0,0.3722651242614121,0.6932736148956087,0.0,3.2619034197585903,2.3091087498597025,1.3099381294072552,1.1394912299759277,1.6692431747568595,1.8132962566037842,0.8437752578659211,0.46371360990767563,1.0429344913454204
57,99.0,0.33139254963773324,1.0344259032821106,0.0,3.542245221826786,2.5377699695872002,1.3109438570609013,1.3965537066248237,2.0616521988609575,1.794029234816254,0.8840017560076476,0.6448411233745498,1.1292506113373317
58,34.0,0.527700543931971,0.9986887861955158,0.0,3.358779999688431,2.8506415860613012,1.4468648986353025,1.1588705789880998,1.824913419620357,1.7970495886181674,0.8778455308579494,0.6792157998113421,1.1245761109782781
59,95.0,0.4311450520703012,4.085228559507545,0.0,5.194449133955512,2.5111690748148336,5.340134454497156,9.29483552242015,13.20714670379729,1.4109219840003284,1.4174974973750665,1.6652294168570574,2.1561132835982852
60,77.0,0.9827774913106405,1.680018944316541,0.0,4.443958951901034,2.744885730788187,2.5654340001740334,3.1200578355912403,3.8972305233601805,1.7112889903312887,1.0351280073357685,0.950607502453611,1.3800371730599685
61,86.0,0.49745658014366656,1.3098562798243698,0.0,3.7382937379963583,2.48179084179034,1.8366922957739684,2.1605077148119367,2.895017940718978,1.7764103919653427,0.918893965219893,0.7081920457278295,1.1875147618927389
62,42.0,0.9032687627051472,2.7089607041838266,0.0,3.3228687028891173,2.547248344654964,1.2563727954566402,1.012552149816791,1.6849562083693022,1.793784144152187,0.8844989791900304,0.6122254592352604,1.112925072037734
63,99.0,0.5966205659171185,2.1793002457241406,0.0,3.696671022697413,2.600285787766593,1.5929429758047653,1.7458025793911038,2.428094786771959,1.7954306837775125,0.8811518936881511,0.6118651460993586,1.1149584048879109
64,52.0,0.7675141283346691,1.2280232164036646,0.0,3.3852083199775507,2.570667848505788,1.6368269803808364,1.483510423156791,2.171406155481321,1.7988839698349635,0.8740803527541401,0.5498799412798921,1.087664942246666
65,62.0,0.7446583534102028,2.6694480428971765,0.0,4.086005448421207,2.4930623753919967,2.3135498942627217,3.0175549624192235,3.947123765307823,1.71350289920547,1.0314590706443223,0.922446402970296,1.3861863251461215
66,60.0,0.5608824995156836,2.828929464289223,0.0,5.056873460548056,2.694484473295173,4.314780228329936,6.603675047098578,8.520425769974985,1.6048128085216127,1.1935559683588255,1.3546716747398337,1.7770913852800505
67,56.0,0.6251177895977155,3.522565712454605,0.0,4.536093305291628,2.7116803766733164,3.638950867924769,5.760144023173882,7.706492854313405,1.6312061148587549,1.1572236650049148,1.3336051483549538,1.783412471145818
68,43.0,0.40622320662855116,2.570080715620341,0.0,3.495209476606455,2.479616154494071,1.7266344410041443,1.8986759067815162,2.571265893082167,1.7561481938049783,0.9570493829450561,0.7606838816358803,1.242118734363009
69,83.0,0.580344807755842,1.1014631155338273,0.0,3.7323793655364126,2.710663883316846,1.8218042695917396,1.818248940692979,2.5400662580830202,1.7742960795828895,0.9229698922374384,0.7040608925916898,1.181078909270357
70,98.0,0.2479776644889108,3.276263174854871,0.0,3.823747185948328,2.2184820556326956,2.179025230254627,2.9633229078202517,3.873543859601157,1.7098126254732895,1.0375648344909045,0.9229618533168037,1.3745411730500885
71,69.0,0.11511961060594,4.370643535350942,0.0,4.868540721699484,2.237999512945147,4.515716907004983,6.349587316802236,8.222411081464035,1.3526971894267832,1.4731633696630124,1.3808506450581663,1.8439860626911182
72,68.0,0.013202176029137647,2.8117742788612405,0.0,3.411302334418983,2.3014704481329114,1.734765808706991,2.0275958434944474,2.7339692897170202,1.7799648258719898,0.9119897031537672,0.5199565774292038,1.1352973853311767
73,91.0,0.5007523444811205,1.1625761190958093,0.0,3.7047040144951513,2.5045387732285715,1.607236085083105,1.5374279667458735,2.1345082364575023,1.7890573943602979,0.8940210510299756,0.655566035373303,1.1446316921207842
74,82.0,0.7288353799822154,3.1196614249022843,0.0,4.286274862794381,2.659402950406136,2.6123849738693936,3.658429294886192,4.799755513244182,1.724501657236339,1.0129629974432044,0.9337369104340306,1.360408578983757
75,61.0,0.37388887818572747,1.9733339899725566,0.0,3.7954695628378032,2.429637996123878,2.0553478332317403,2.459481100659047,3.1836604644839874,1.7377160844980277,0.9901226235557103,0.7533405689625223,1.2535733270709393
76,53.0,0.8701203732727562,2.5872618771488445,0.0,4.580498818456711,2.574736748345051,3.9132141723631126,6.057256207261952,7.927992406356253,1.6052921875512032,1.1929111419494212,1.3046810903921333,1.713278690967763
77,73.0,0.1699912368750448,4.036340792559876,0.0,4.017290528261196,2.2004647092407756,3.033552658358819,4.470180661831708,6.027437270606727,1.6890854431552518,1.0709763609534184,0.8649297008238696,1.421961265549043
78,39.0,0.8521384113032161,3.2154542665820935,0.0,3.256635855538008,2.266509282063956,1.2401833866258867,1.0417659840744586,1.5155199656331972,1.7395441566614736,0.9869073548337364,0.8094470062848342,1.26151354266798
79,60.0,0.37341124857647834,3.7359371087297313,0.0,3.6466830928640825,1.9775361062756807,2.750553365500603,3.7520040752511346,4.878822958410407,1.685755051993134,1.0762109015799948,0.5033730785217576,1.341020907220944
80,85.0,0.7577651063674333,3.52075438629045,0.0,4.206131555209127,2.671833141899588,2.1090352585981598,2.4951636917213604,3.389061542625118,1.7255356957324213,1.011200555158684,0.9594533181663257,1.4083854652000356
81,68.0,0.881951454459113,3.843366457198884,0.0,3.681046554752021,2.6106088366891114,1.966333512039699,2.576834541193385,3.5352387540386387,1.775565814876556,0.920524870409133,0.6922580324385385,1.1784402772540414
82,54.0,0.5514163073158442,1.1864151770562752,0.0,3.5946964137233484,2.5264872967418937,1.3865308131633962,1.2213843760971972,1.9092418679033092,1.7919205693837768,0.8882683564212575,0.637709067383064,1.1402536868294693
83,54.0,0.6774512743870681,3.412094658238984,0.0,3.6635264008288613,2.352669951932234,1.9946364007228043,2.5339024236155354,3.284912874666128,1.764258759903442,0.9420143460181317,0.6954914828135319,1.237151569200846
84,41.0,0.6099376004222846,1.5494584332035801,0.0,3.690986412319226,2.7547889452932046,1.827444729281805,1.845954595137745,2.503928758145173,1.7612400223185254,0.9476463389806558,0.766523220749304,1.231726376248883
85,75.0,0.8036923152071064,3.630353979328098,0.0,3.931486375984016,2.6737416830483745,2.7670258325000034,4.439235413808129,6.023454517990663,1.761266794313475,0.9475965804332207,0.8725635358561288,1.3402452912498026
86,32.0,0.046712494089140466,1.5430308510720243,0.0,2.9445704519992875,2.396621683152185,1.2911121139060642,1.1285505552522999,1.7084788797313553,1.820058533704334,0.8290880133556568,0.44144183480320826,1.0350318383580273
87,50.0,0.45478929541404833,3.7126458709869055,0.0,3.1927310526540347,1.843790516560124,3.570962736601687,5.974197368210334,8.097572645173862,1.6054698362979818,1.1926720440830882,1.2683714747223762,1.8166291746059247
88,73.0,0.0728793968904804,2.2935517595440653,0.0,3.751287162235982,2.4441824346457532,1.8214468566888125,2.2171508424343758,2.9764516404987575,1.777569613316658,0.9166494803430949,0.6950210842036718,1.198785003627791
89,76.0,0.10424407927461732,2.3420000924053084,0.0,3.991092047010423,2.562898159179624,2.1121521901107845,2.676444977491022,3.547347625132256,1.7652154328493896,0.9402204399130782,0.7744618604583542,1.2610404224037772
90,95.0,0.8610177803566725,1.7326619668129317,0.0,4.028789876305089,2.57916346280836,1.9753106467834936,2.0047516226050877,2.695512925792954,1.734074842322281,0.9964860466785054,0.8238073265145491,1.2883456147698635
91,78.0,0.40051705604669463,4.476416011045291,0.0,5.138848121314756,2.656966968119041,4.055881936678989,5.765705297746941,7.424147260473717,1.5022640620049839,1.3203040134788226,1.4923345489731894,1.9283217606187768
92,94.0,0.16324146076903923,1.6336912696912669,0.0,3.6719153777441904,2.456687007516958,1.5280573148995205,1.8787851305265333,2.58133983477651,1.777118767743633,0.9175232342199019,0.7150833249201861,1.1908666035386684
93,90.0,0.19607716125561325,1.861925289464852,0.0,4.434937225038852,2.749206853157758,2.3712365514896394,2.982968983272742,3.831011736085099,1.7142313893174248,1.0302479040885508,0.9155415126019424,1.347304068237614
94,67.0,0.37075287784285305,1.7725902228113926,0.0,4.039764982068803,2.9296583268282896,2.174009636170277,2.6360918213676885,3.533841743715171,1.7771913593001658,0.9173826205181947,0.7404546666603864,1.202576119873725
95,93.0,0.6248750425254548,1.585069092711752,0.0,4.076070321112215,2.5939244271628845,1.7205529418604086,2.0682814782049634,2.921106516591704,1.763086923336775,0.9442057512845733,0.8026600142385285,1.249936957772413
96,64.0,0.7596716751687274,2.9094702805982067,0.0,3.807489979862187,2.490732960897801,2.4645057522030793,3.600165837855654,4.801212307798162,1.7162185010308513,1.0269343000988027,0.9841352402750253,1.4166052939854918
97,61.0,0.06840625611990203,2.8806951477668328,0.0,4.030644673679592,2.854054858061072,2.072045491380952,1.7585875741930668,2.6105740036819034,1.7608568152857376,0.9483582002923621,0.7448662862015207,1.2500193341617707
98,77.0,0.3683209198443306,1.570693691815594,0.0,3.35128113287114,2.321264626513738,1.3138506774979886,1.13788826394086,1.7495606949235707,1.8072592859944783,0.856629367455219,0.4923935266987974,1.0612878231292004
99,67.0,0.4586535872719545,1.4756042586500242,0.0,3.560545239205691,2.529012771014574,1.5312113241261995,1.2731560619930387,1.9151362331969894,1.7918912647275487,0.8883274708085451,0.5916745276689439,1.1170565067385967
100,44.0,0.06873688667582412,3.6035731491153484,0.0,3.2216573532920925,2.1523254166392873,1.9509427625594358,2.4228682526443728,3.2392519354704072,1.7692188851965511,0.9326652862972187,0.6478573705747761,1.1731927713240715
101,36.0,0.3459395891140077,3.331630594172468,0.0,3.5176426420805464,2.2040129324865414,1.7039461571536354,1.7719933166769202,2.392494774066859,1.7082385180543367,1.0401543949988985,0.7704528479454259,1.2915192855730127
102,45.0,0.6502875411502748,1.6818771727906658,0.0,3.3099435853751595,2.5796566525944,1.3398858040427568,1.2719616002134866,1.8345713259571357,1.7996453262122254,0.8725117190287428,0.5967639650152645,1.106820938010859
103,51.0,0.06790658725473209,1.9036221826936779,0.0,3.8537448953049616,2.628940061309998,1.7013980368090502,2.0961335641241634,2.954113310361713,1.756564150806393,0.9562857230461075,0.8009874665924438,1.2524640694416416
104,54.0,0.40869457609038995,2.710436683917801,0.0,3.614773690519932,2.3874519277964246,2.4171077278947126,3.357661665013676,4.50454078658067,1.7533496785486893,0.9621667759454225,0.7913080177571019,1.300455474294291
105,64.0,0.283783688269422,0.6679711764826419,0.0,3.3665154326281015,2.4528275386659137,1.3032125073864897,1.2846986798924904,1.9179962544655857,1.805359362776671,0.8606262668746589,0.5616038000781493,1.0737435767591774
106,74.0,0.7875106345787327,1.9051627447970279,0.0,4.775593119666404,2.9877746180597295,2.841082785960426,3.5099905511757985,4.62180792643826,1.6766466541947604,1.090346732456018,1.0379066108614616,1.4861952684078785
107,56.0,0.35164053882976176,2.267640302817841,0.0,3.661303419572437,2.4672266209177445,1.4296404369834623,1.5295683919753538,2.1266312665897247,1.7688456011058966,0.9333730440977598,0.7004300157265548,1.200234377130788
108,62.0,0.6751715578854264,0.6454316201401271,0.0,3.3522968511878157,2.5708233379693675,1.2592683913292633,0.8776184200665186,1.6900012259014143,1.8091287223610966,0.8526741850954016,0.5617141592462142,1.0760606600013964
109,93.0,0.33037876267906763,2.7479317836149693,0.0,4.480412651399173,2.553998249653893,2.7982152716295623,4.2407042396141,5.974573859790264,1.6742921062602079,1.0939588396803404,0.9666881671823596,1.4384771199933526
110,58.0,0.24253889051245991,4.073985386858432,0.0,4.059615814587832,2.374028472324436,2.4315409193609883,3.185968525698835,4.109404950493731,1.7269356477502422,1.0088078451962257,0.8673725191487578,1.3559665386508055
111,66.0,0.7210413258393754,3.167514063015495,0.0,5.17440725876101,3.1111503618175558,3.759737888488781,5.247398943397222,6.732997280542286,1.6503868938885695,1.1297004472340615,1.1799422637821892,1.6133688813125489
112,98.0,0.18282435905515837,1.0167506121016792,0.0,3.3697901383445474,2.4004738633393603,1.2394036456303341,1.2163374659187378,1.8314804275612013,1.812690578590626,0.8450756571389239,0.46869466058736514,1.0483159270062505
113,56.0,0.4815685038087206,2.3746786882670805,0.0,4.166965202039153,2.7537659955474747,2.9737752883526642,3.9970801715717363,5.193542994702468,1.6566439368586274,1.1205047373704178,1.1995501515496922,1.6326085069328824
114,92.0,0.19160504950628332,4.235056844782767,0.0,4.180998495975096,2.2263626916812242,2.6970292996201723,3.5589375439965756,4.588279067664721,1.7219235964819037,1.017339239329156,0.8014166640899051,1.328234492806141
115,37.0,0.7223462124487067,3.5677509978611055,0.0,3.7186334147356424,2.6244961160623363,1.9200063929205426,2.14249142901825,2.907402064595704,1.760296871496677,0.9493971372397392,0.8137130848470466,1.2731051950472394
116,58.0,0.1521746295585592,1.530789383158719,0.0,3.258008805771654,2.4191673537471545,1.2139477780668402,0.92810200526034,1.5765722148569523,1.8116307497780137,0.8473452817233085,0.4900353627792585,1.0487203481366945
117,83.0,0.15322635529966144,1.49000412234991,0.0,3.6655601197692156,2.57628795734831,1.6935707683865715,2.0100672146898213,2.7119485269982286,1.7867834168537462,0.8985571886399057,0.6688965432475715,1.1588867064581057
118,90.0,0.5668014661729417,2.171312873744672,0.0,4.32741018363922,2.695787681186995,2.302205331167078,2.949963358089273,3.82733646266018,1.7406192682624826,0.9850099303831311,0.8730234281620642,1.324947353070088
119,50.0,0.3381463135932805,4.176783426092433,0.0,3.5885051569639623,2.051845119760373,2.9582745404227513,4.657720180110112,6.2380761882558975,1.5502921841087691,1.2635640640233734,1.3072269060592085,1.6805771238313396
120,89.0,0.9482374516679422,1.3836646498544778,0.0,4.020754689647675,2.7098765378303113,2.0119694219630553,2.2034525096419415,2.9360911243361327,1.734081435043714,0.9964745740041409,0.8722485864100281,1.320668592786939
121,45.0,0.6135733367848927,3.9866763551692106,0.0,4.302833715381127,2.623050171807258,3.278241270065361,4.78691462492906,6.349796583224469,1.5956079893231032,1.2058337963452022,1.261843196368868,1.6629728368859737
122,44.0,0.05859954695732905,1.406410034191301,0.0,3.019519342522928,2.3742778512499867,1.0509040963892342,0.905507645943093,1.515832034989122,1.8239009295964612,0.8206006330835758,0.28260438252791953,0.9969308514125191
123,59.0,0.9286812918581548,3.8519967258373398,0.0,3.986524314487217,2.536173775665959,2.448348923561404,3.544866178921502,4.861078101102837,1.7253316792985252,1.0115486129736586,0.98166690247497,1.4300681378994997
124,81.0,0.0975297332565791,4.008820190503501,0.0,5.063121810289898,2.4016265718869683,4.141707285279126,6.4328125388831525,8.692969712801563,1.5899735314650494,1.213253546972173,1.2769487897242906,1.7649627210790015
125,69.0,0.3304579573983887,1.1457635028354236,0.0,3.5671865712477535,2.50826978335949,1.4690080777306846,1.2793828462218608,1.879327169686323,1.7910082390755555,0.890106447321598,0.6413149029411459,1.1292126915725038
126,88.0,0.16763044221328027,3.5692989042609407,0.0,5.9867293310091165,2.9717152577724457,5.1466757709741735,7.5018360766370416,9.683012037615665,1.5021708815539068,1.3204100282153108,1.4390756841629546,1.893558039256874
127,95.0,0.8212990033642648,3.5889941376735144,0.0,5.674289118906333,2.963530918362904,3.8206147733431473,5.109588092080044,6.652537755137912,1.5465438857423968,1.2681490486030451,1.3933926200928421,1.840166439301852
128,68.0,0.7157619992304036,3.5758844426446927,0.0,3.4179551483763384,2.2960764306240153,2.1694369518069387,3.344791095326987,4.738594896659571,1.7673940537822561,0.9361187203849326,0.6474784164633746,1.1958916343128085
129,83.0,0.5567565828219772,3.3271840448276633,0.0,4.93293404011809,2.6914393935775602,3.9822759373525707,6.089044502889892,8.05860042420518,1.5951850255427815,1.20639327513215,1.2671060088322814,1.6863017840650638
130,61.0,0.8406593791717732,1.5035786007796426,0.0,3.803261591155682,2.6207202889480885,1.7089951347086636,1.5517906059001099,2.1494257884775867,1.7619448763761454,0.9463351692776977,0.7304282791239267,1.2176273400607625
