Source,RAICRS,DEICRS,Plx,e_Plx,Class,_RA.icrs,_DE.icrs,recno
3209528665444202240,83.7630285727401,-5.15474315804443,2.568742497399,0.071962718952,II,83.7630285727401,-5.15474315804443,204
3209547460220952832,83.7639359597837,-4.94527785965095,2.583836351736,0.04119480475,II,83.7639359597837,-4.94527785965095,205
3209575600846656128,83.7654702063128,-4.84807435488597,2.530300984349,0.044669480216,II,83.7654702063128,-4.84807435488597,206
3017266481662489984,83.7663410762052,-5.4842743196396,2.41457577602,0.047166109404,II,83.7663410762052,-5.4842743196396,207
3017266275504060800,83.7688611938008,-5.49397547660566,2.453164793064,0.036341655633,II,83.7688611938008,-5.49397547660566,208
3209522716912905728,83.7692903754803,-5.16551878997182,2.991087888605,0.081201140417,II,83.7692903754803,-5.16551878997182,209
3017363582294583936,83.7734911431965,-5.42208959347413,2.551422987983,0.046095798707,II,83.7734911431965,-5.42208959347413,210
3209575807005070848,83.7744175647861,-4.81203541783386,2.639991809354,0.031989606111,II,83.7744175647861,-4.81203541783386,211
3209627965087866880,83.7830082563483,-4.59700315567353,2.680402557954,0.074322255816,II,83.7830082563483,-4.59700315567353,212
3017160756747739392,83.7862679885113,-6.08402661298809,2.600666086685,0.020147830775,II,83.7862679885113,-6.08402661298809,213
3209532479375154688,83.7864330882427,-5.0779824075868,2.702301410881,0.094845761994,II,83.7864330882427,-5.0779824075868,214
3209638199991213184,83.7875554657068,-4.46419061899646,2.495449534008,0.042169078783,II,83.7875554657068,-4.46419061899646,215
3017188485056587776,83.7915673954295,-5.95331643039329,2.659121817256,0.096978747782,II,83.7915673954295,-5.95331643039329,216
3209638204289855360,83.7920134453444,-4.46097769162951,2.729060224743,0.058228103757,II,83.7920134453444,-4.46097769162951,217
3017245792802220544,83.7930730197645,-5.77600057221483,2.386193967766,0.047758642736,II,83.7930730197644,-5.77600057221483,218
3017360554330360320,83.7937948385521,-5.43843139782255,2.574729947597,0.051131790989,II,83.7937948385521,-5.43843139782255,219
3017265279071650688,83.7995275340939,-5.53205049216791,2.491137289477,0.048151285904,II,83.7995275340939,-5.53205049216791,220
3017246243776749312,83.8015443634953,-5.72181764772922,2.602424758105,0.022989268933,II,83.8015443634953,-5.72181764772922,221
3017190752799316480,83.8034707274275,-5.92400288125126,2.682620790862,0.079102023679,II,83.8034707274275,-5.92400288125126,222
3017250087773385344,83.8041943460109,-5.65969711346607,2.533565022331,0.043657988301,II,83.8041943460109,-5.65969711346607,223
3209579311698352128,83.8049976848133,-4.69848251334902,2.496306466222,0.075929078935,II,83.8049976848133,-4.69848251334902,224
3209572405390979840,83.8056091602147,-4.86248315170345,2.220589791621,0.044098007614,II,83.8056091602147,-4.86248315170345,225
3017265377852811776,83.8066909786929,-5.51601696191844,2.585625415609,0.052694737473,II,83.806690978693,-5.51601696191844,226
3209579002460710144,83.8071145078934,-4.71632888454076,2.495266858937,0.030918917963,II,83.8071145078934,-4.71632888454076,227
3017250092067308928,83.8073732802737,-5.65281246206596,2.846402188072,0.142922353292,II,83.8073732802738,-5.65281246206596,228
3017191646152505088,83.8085044216116,-5.86917883602707,2.573595044445,0.02268208247,II,83.8085044216116,-5.86917883602707,229
3209634287279701376,83.8092852320121,-4.54802798864139,2.616632356177,0.127229327698,II,83.8092852320121,-4.54802798864139,230
3017190958957744000,83.8101785837412,-5.90740635356367,2.596638808619,0.074781374935,II,83.8101785837412,-5.90740635356367,231
3017144538951245440,83.8106840318374,-6.2535657820245,2.752399272565,0.084820061129,II,83.8106840318374,-6.2535657820245,232
3209534163002212096,83.811011057744,-5.04029240980947,2.74661664606,0.07333898438,II,83.811011057744,-5.04029240980947,233
3017250092067308544,83.8111771547097,-5.65305172065593,2.506489277822,0.037090214747,II,83.8111771547097,-5.65305172065593,234
3209634081121273472,83.8141504904943,-4.55728614995381,2.567486074187,0.02754234013,II,83.8141504904943,-4.55728614995381,235
3209534948978451200,83.814440149339,-5.02016096439118,2.510215469241,0.178517719614,II,83.814440149339,-5.02016096439118,236
3209641365385763072,83.8158865402715,-4.37183370236753,2.591041501286,0.060999251463,II,83.8158865402715,-4.37183370236753,237
3017265004193745280,83.8158400430826,-5.55343948080345,2.488269007249,0.035852220364,II,83.8158400430826,-5.55343948080345,238
3209521209381041024,83.8164867491081,-5.24970446898765,2.552727518589,0.022434614682,II,83.8164867491081,-5.24970446898765,239
3017249782829665408,83.8164792303732,-5.68654658374521,2.608443065304,0.083437555528,II,83.8164792303732,-5.68654658374521,240
3209637860692473728,83.8170669132914,-4.49176287940049,2.163640186355,0.144250813695,II,83.8170669132914,-4.49176287940049,241
3017249611031103872,83.8215131084537,-5.69832593654833,2.444482583307,0.082449759184,II,83.8215131084537,-5.69832593654833,242
3017364063330465152,83.8219139023365,-5.38793462768028,2.116643701114,0.072350326391,II,83.8219139023365,-5.38793462768028,243
3017246656093604736,83.8223227645085,-5.7040806301699,2.461673653843,0.060703583976,II,83.8223227645085,-5.7040806301699,244
3017249778532637184,83.8231187876318,-5.6801211631207,2.501238612355,0.075058478812,II,83.8231187876318,-5.6801211631207,245
3209578074747777792,83.8244099706077,-4.7479289932699,2.472778829795,0.027277521504,II,83.8244099706077,-4.7479289932699,246
3209653253855231232,83.8248258506344,-4.34482080928664,2.484511799817,0.15035213068,II,83.8248258506344,-4.34482080928664,247
3209532410655676032,83.8258690078829,-5.0651847059382,2.482621008897,0.065682021024,II,83.8258690078829,-5.0651847059382,248
3016945385610297600,83.8289469385582,-6.45708131311023,2.755966688493,0.080313854177,II,83.8289469385582,-6.45708131311023,249
3215665177275916416,83.8294188878108,-4.12232037908914,2.353661967112,0.162653888239,II,83.8294188878108,-4.12232037908914,250
3215658408407673088,83.8328857080421,-4.29639262341001,2.167619297234,0.128921661389,II,83.8328857080421,-4.29639262341001,251
3209521415539406848,83.8339692028452,-5.22102857117667,2.586463168898,0.122445320191, F,83.8339692028452,-5.22102857117667,252
3017245006826170368,83.83426153689,-5.78086261665523,2.579241951167,0.073680507421,II,83.83426153689,-5.78086261665523,253
3017159588516633472,83.8370683549219,-6.12152658959542,2.720456115945,0.094752831098,II,83.8370683549219,-6.12152658959542,254
3017265141632813952,83.8374723101751,-5.52269394299999,2.562143849298,0.037795093263,II,83.8374723101751,-5.52269394299999,255
3017183537254269696,83.8373625923995,-6.0668150950365,2.637096767578,0.090088704971,II,83.8373625923995,-6.0668150950365,256
3017246759172818560,83.8385809312074,-5.70345551423388,2.538699766283,0.068305108212,II,83.8385809312074,-5.70345551423388,257
3016542659412930432,83.8388147326746,-6.94011353760408,2.665357291186,0.079582295355,II,83.8388147326746,-6.94011353760408,258
3209572852067565568,83.8396430768411,-4.8459121788463,2.543620410045,0.038439614094,II,83.8396430768411,-4.8459121788463,259
3209527737731263232,83.8399164738502,-5.16380170840436,2.597427713067,0.074438944331,II,83.8399164738502,-5.16380170840436,260
3017252943925579008,83.8401077808999,-5.58288663279251,2.334666408945,0.058915749577,II,83.8401077808999,-5.58288663279251,261
3017252943925578752,83.8404100455943,-5.57968703475854,2.433071872609,0.031709289963,II,83.8404100455943,-5.57968703475854,262
3017141034257936384,83.8406952454428,-6.31424111443644,2.651689818027,0.088485776313,II,83.8406952454428,-6.31424111443644,263
3209529180840270720,83.8411630157658,-5.11717695697478,2.538851594642,0.023920330555,II,83.8411630157658,-5.11717695697478,264
3209571301580843776,83.8412888765713,-4.90204632022188,2.396559011236,0.055048548431,II,83.8412888765713,-4.90204632022188,265
3209579071180411648,83.8430651263395,-4.70212718228634,2.408090630595,0.032945674503,II,83.8430651263395,-4.70212718228634,266
3209528940322103424,83.8433624794933,-5.13476267123426,2.933029446001,0.077291883951, F,83.8433624794933,-5.13476267123426,267
3209578280906199168,83.8448378390008,-4.72388848318656,2.434646740212,0.089932255731,II,83.8448378390008,-4.72388848318656,268
3017147322090043264,83.845016448588,-6.20137180451447,2.664338410927,0.065436937606,II,83.845016448588,-6.20137180451447,269
3209637895052204800,83.8449183035196,-4.48086026960503,2.525766936683,0.034594332722,II,83.8449183035196,-4.48086026960503,270
3209576322401123200,83.845200101331,-4.77820299551098,2.647840878291,0.067008440404,II,83.845200101331,-4.77820299551098,271
3209632775451232768,83.8453601652566,-4.62800067973322,2.474979421988,0.069232095005,II,83.8453601652566,-4.62800067973322,272
3215658511486884864,83.8483089321051,-4.28730193921783,2.438336804227,0.037978222092,II,83.8483089321051,-4.28730193921783,273
3017184808564584192,83.8520405752531,-6.02955637011053,2.538711969772,0.054276061123,II,83.8520405752531,-6.02955637011053,274
